Product Id,Review Date,Reviewer,Review,Rating,Location
7799921,11/2/2011,Radhyia,"I have this bag in Black with gold hardware. I love it. This bag is very comfortable to wear either on your shoulder or just on your arm. I recommend it to anyone. It's a really beautiful bag, you won't regret buying it.",5,NULL
7799921,1/3/2014,Anonymous,Nice soft leather Nice color I just wish you could detach the long strap when you want to use it as a satchel Also the handles are way to short to comfortably wear on your shoulder It was rubbing against my armpit Not as versatile as I expected Going back,NULL,NULL
7439171,4/18/2010,Janet R,"I love these shoes! They are amazingly comfortable despite the heel height. I have incredibly wide feet, and the mesh is great. I wear these all the time and always get comments about how hot these shoes are!",1,from California
8020505,10/30/2012,Anonymous,"I love the versatility of this shoe. I purchased the brown, which works well for both daytime and evening. The sole is not flexible, so movement is not as fluid, but the wedge adds sturdiness to make up for it. Padded insole is a bonus for comfort.",NULL,"from Charlotte, North Carolina"
7934650,9/30/2013,Anonymous,"The straps are a bit too short and a bit too thin I wore it on my arm a lot and it always cut off my circulation and turned my arm red because the straps were too short put on my shoulder I always felt kind of claustrophobic when it was on my shoulder I carried an emergency makeup bag chapstick, small brush, powder compact, small hand lotion, small pill box, and tampon A long check book wallet size A water bottle and that was it and it was packed Was just trying to give you an idea of what can fitdidnt mean to be long winded I guess it varies from person to person but I like my bag to have a little more room and not filled to the brim I ended up switching to the Large Jet Set Travel Tote and immediately fell in love with it Not only with the nice inside trim quality, lining and hardware but the nice Medium size of it Its actually more Medium than the Medium version of this The Medium version of this was more like a Large Now, Im able to fit all the things in the small and moreI just wished the strap was a little comfier So I guess Im doing a review on three bags I have to also add that while I was going through the transition of trying to figure out which purse I liked more Zappos customer service was amazing I cant emphasize how much I have fallen in love with them Ill be shopping from now on",NULL,NULL
7444944,5/26/2012,Katya,"OMG I love it! I got this watch for my 19th Birthday (which is May 27th) and I LOVE it! I am in love with it! It is NOT too big, it is very stylish and I love it! I just enjoy and love it!!!!!",NULL,from Tucson Az
8105160,1/17/2013,Anonymous,"Just what I wanted Something different for me, something super comfortable, something to wear with velvet or jeans It is very sheer and yet they still put the tags at the neckline so I will have to cut them out And I missed the fact that it did not come with the cami so I think it is pricey for what is really a piece of sheer fabric And yet, I am keeping it",NULL,from Mass
7444944,1/16/2011,Larry T,This is a must have for collectors...the gold is very light in color so it's not flashy. I love this watch.,1,NULL
7439207,7/24/2010,Lindsay K,This shoe is cute and comfy. My only problem is the price I paid for it to start falling apart after roughly 10 wears. Just goes to show labels don\'t always prove quality.,1,"from Seattle, WA"
8094880,4/20/2013,Kim R,These shoes are so cute My daughter wore these to a Broadway play and people stopped her on the street to brag about her shoes They are a great look,NULL,from Michigan
8098993,3/4/2013,Vanessa S,I absolutely love this watch I get so many compliments from it I really surprised myself when I bought this watch because I am not a watch fan but I never take this watch off I am 20 years old but I have seen this watch on an older woman in her mid 40s and it looked great on her too The watch is very versatile in regards to who can wear it and what you can wear it with I dress it up and down and wear it to work in my scrubs It was a very good investment I gave it four stars for comfort because the watch is too big for my wrist and I need to take it to the jewelers and get a link or two removed the watch slides half way down my forearm and I am not skinny This is something to consider when you buy but I still love my watch,NULL,from Chicago
7836058,1/30/2013,Ashley,"This bag is beautiful It is HUGE If youre not a big bag carrier, please dont get this one Im 59 and this bag swallows me but I love it The bag is a beautiful leather texture, very well made It hasnt crumbled on me because I hang it up and leave the stuffing on the bottom of it and at night, or when its not in use, I stuff it The gold touches on the bag makes it so much more awesome Get it Its worth the price",NULL,from Maryland
7966602,2/13/2014,Kayla,"Just received this in the mail today, Im absolutely in love with it I got the vanilla color to match my Hamilton bag The wallet feels smooth and sturdy It looks so classy and clean The wallet is huge and has so many compartments to put your cards, cash, coins, and more I needed a bigger wallet because I have so many cards and it all fits perfectly I was debating between this and the continental wallet and I like this one so much better If you want a spacious classy wallet, definitely get this one Its worth the price",NULL,"from Los Angeles, CA"
7940208,4/27/2013,Josephine S,"I love these skinny jeans so much that I got two pairs size 18 in red because Wal Mart only had that color my size they are awesome, and comfortable in womens size I like wearing them These are my very first skinny jeans I would get them in another color if or when the store gets more of them in",NULL,"from Johnstown, Pennsylvania"
8089504,7/22/2013,Cyn,Shoes look simple and elegant It does look so much simpler in actuality for its price Bought these because its similar to Gladys Rachel Zoe shoes but half its price This could be a lot less pricewise for its simplicity,NULL,NULL
8067305,5/1/2013,Dawnnoel,"I bought this bag in Vanilla and loved the layed back style of it so much that I also got it in the Palm and Zinnia Its a fantastic bag for casual bumming around Granted there are no interior pockets and your keys, wallet, etc are tossed in without much order but I wouldnt let that deter you from purchasing it In my opinion the quality is exceptional, I have quite a few MK bags and they appear to be very well made All around its a great bag and the colors are beautiful",NULL,from Kansas City
7480209,11/13/2012,TM,"Amazing flats! I am very tired of the majority of flat shoes having absolutely no cushion or padding for your foot, well, not these! They feel so good in the foot bed and actually feel like you are wearing a real shoe, instead of a flimsy or hard plastic! I love the sporty look of the shoe and the pink is just the right shade to wear with dark blue jeans or other casual pants. The gold hardware makes adds sophistication, especially for being a bright pink shoe! I ordered my regular size and it fit just right! And Zappos got it to me next day! Unbeatable!",NULL,"from Memphis, TN"
