"ID","variable","value"
"1498","securities","0"
"1499","securities","0"
"1500","securities","0"
"1501","securities","0"
"1502","securities","1"
"1503","securities","0"
"1504","securities","0"
"1505","securities","0"
"1506","securities","0"
"1507","securities","0"
"1508","securities","0"
"1509","securities","0"
"1510","securities","1"
"1511","securities","0"
"1512","securities","0"
"1513","securities","0"
"1514","securities","0"
"1515","securities",NA
"1516","securities","0"
"1517","securities","0"
"1518","securities","0"
"1519","securities","0"
"1520","securities","0"
"1521","securities","0"
"1522","securities","0"
"1523","securities","0"
"1524","securities","0"
"1525","securities","0"
"1526","securities","0"
"1527","securities","0"
"1528","securities","0"
"1529","securities","1"
"1530","securities","1"
"1531","securities",NA
"1532","securities","0"
"1533","securities","0"
"1534","securities","0"
"1535","securities","0"
"1536","securities","0"
"1537","securities","0"
"1538","securities","0"
"1539","securities","0"
"1540","securities",NA
"1541","securities","1"
"1542","securities","0"
"1543","securities","0"
"1544","securities","0"
"1545","securities","0"
"1546","securities","1"
"1547","securities","0"
"1548","securities","0"
"1549","securities","1"
"1550","securities","0"
"1551","securities","0"
"1552","securities","0"
"1553","securities","0"
"1554","securities","0"
"1555","securities","1"
"1556","securities","0"
"1557","securities","0"
"1558","securities","0"
"1559","securities","0"
"1560","securities","0"
"1561","securities","0"
"1562","securities","0"
"1563","securities","0"
"1564","securities","1"
"1565","securities","0"
"1566","securities","0"
"1567","securities","0"
"1568","securities","0"
"1569","securities","0"
"1570","securities","0"
"1571","securities","0"
"1572","securities","0"
"1573","securities","1"
"1574","securities","0"
"1575","securities","0"
"1576","securities",NA
"1577","securities","0"
"1578","securities","0"
"1579","securities","1"
"1580","securities","0"
"1581","securities","0"
"1582","securities","0"
"1583","securities","0"
"1584","securities","0"
"1585","securities","0"
"1586","securities","0"
"1587","securities","0"
"1588","securities","1"
"1589","securities","0"
"1590","securities","0"
"1591","securities",NA
"1592","securities","0"
"1593","securities","0"
"1594","securities","0"
"1595","securities","1"
"1596","securities","1"
"1597","securities","1"
"1598","securities","1"
"1599","securities","1"
"1600","securities","0"
"1601","securities","0"
"1602","securities","0"
"1603","securities","0"
"1604","securities","0"
"1605","securities","0"
"1606","securities","0"
"1607","securities","0"
"1608","securities","0"
"1609","securities","0"
"1610","securities","1"
"1611","securities","0"
"1612","securities","0"
"1613","securities","0"
"1614","securities","1"
"1615","securities","1"
"1616","securities","0"
"1617","securities","1"
"1618","securities",NA
"1619","securities","0"
"1620","securities","0"
"1621","securities","0"
"1622","securities","0"
"1623","securities","0"
"1624","securities","0"
"1625","securities","1"
"1626","securities","0"
"1627","securities","0"
"1628","securities","0"
"1629","securities","1"
"1630","securities","0"
"1631","securities","0"
"1632","securities","1"
"1633","securities","0"
"1634","securities","0"
"1635","securities","0"
"1636","securities","0"
"1637","securities","0"
"1638","securities","0"
"1639","securities","0"
"1640","securities","1"
"1641","securities","0"
"1642","securities","0"
"1643","securities","0"
"1644","securities","0"
"1645","securities","0"
"1646","securities","1"
"1647","securities","0"
"1648","securities","0"
"1649","securities","0"
"1650","securities",NA
"1651","securities","0"
"1652","securities","0"
"1653","securities","0"
"1654","securities","0"
"1655","securities",NA
"1656","securities","0"
"1657","securities","0"
"1658","securities","0"
"1659","securities","0"
"1660","securities",NA
"1661","securities","0"
"1662","securities","0"
"1663","securities","0"
"1664","securities","1"
"1665","securities","0"
"1666","securities","0"
"1667","securities","0"
"1668","securities","0"
"1669","securities","1"
"1670","securities","0"
"1671","securities","0"
"1672","securities","0"
"1673","securities","0"
"1674","securities","0"
"1675","securities","0"
"1676","securities",NA
"1677","securities","0"
"1678","securities","0"
"1679","securities","0"
"1680","securities","1"
"1681","securities","0"
"1682","securities","0"
"1683","securities","0"
"1684","securities",NA
"1685","securities","0"
"1686","securities","0"
"1687","securities","1"
"1688","securities","0"
"1689","securities","0"
"1690","securities","0"
"1691","securities","0"
"1692","securities","0"
"1693","securities","0"
"1694","securities","0"
"1695","securities","0"
"1696","securities","0"
"1697","securities","0"
"1698","securities","0"
"1699","securities","0"
"1700","securities","0"
"1701","securities","0"
"1702","securities","0"
"1703","securities","0"
"1704","securities","0"
"1705","securities","0"
"1706","securities","1"
"1707","securities","0"
"1708","securities","0"
"1709","securities","0"
"1710","securities","0"
"1711","securities","0"
"1712","securities","0"
"1713","securities","0"
"1714","securities","0"
"1715","securities","0"
"1716","securities","0"
"1717","securities","0"
"1718","securities","0"
"1719","securities","0"
"1720","securities","0"
"1721","securities","0"
"1722","securities","0"
"1723","securities","1"
"1724","securities","0"
"1725","securities","0"
"1726","securities","0"
"1727","securities","0"
"1728","securities","0"
"1729","securities","0"
"1730","securities","0"
"1731","securities","0"
"1732","securities","0"
"1733","securities","0"
"1734","securities","0"
"1735","securities","0"
"1736","securities","0"
"1737","securities","0"
"1738","securities","1"
"1739","securities","0"
"1740","securities","1"
"1741","securities","1"
"1742","securities","0"
"1743","securities","0"
"1744","securities","0"
"1745","securities","0"
"1746","securities","1"
"1747","securities","0"
"1748","securities","0"
"1749","securities","0"
"1750","securities",NA
"1751","securities","0"
"1752","securities","0"
"1753","securities","0"
"1754","securities","0"
"1755","securities","0"
"1756","securities","0"
"1757","securities","0"
"1758","securities","0"
"1759","securities","0"
"1760","securities","0"
"1761","securities","0"
"1762","securities","0"
"1763","securities","0"
"1764","securities","0"
"1765","securities","0"
"1766","securities","0"
"1767","securities","1"
"1768","securities","0"
"1769","securities","0"
"1770","securities","0"
"1771","securities","0"
"1772","securities","0"
"1773","securities","0"
"1774","securities","0"
"1775","securities","0"
"1776","securities","0"
"1777","securities","0"
"1778","securities","0"
"1779","securities","0"
"1780","securities","0"
"1781","securities","0"
"1782","securities","0"
"1783","securities","0"
"1784","securities","0"
"1785","securities","1"
"1786","securities","0"
"1787","securities","0"
"1788","securities","1"
"1789","securities",NA
"1790","securities","0"
"1791","securities","1"
"1792","securities","0"
"1793","securities","0"
"1794","securities","0"
"1795","securities","0"
"1796","securities","0"
"1797","securities","0"
"1798","securities","0"
"1799","securities","0"
"1800","securities","0"
"1801","securities","1"
"1802","securities","0"
"1803","securities","0"
"1804","securities","0"
"1805","securities","1"
"1806","securities","0"
"1807","securities","0"
"1808","securities","0"
"1809","securities","0"
"1810","securities","1"
"1811","securities","0"
"1812","securities","0"
"1813","securities","0"
"1814","securities","0"
"1815","securities","0"
"1816","securities","1"
"1817","securities","1"
"1818","securities","0"
"1819","securities","0"
"1820","securities","0"
"1821","securities","0"
"1822","securities","1"
"1823","securities","1"
"1824","securities","0"
"1825","securities","0"
"1826","securities","1"
"1827","securities","0"
"1828","securities","0"
"1829","securities","0"
"1830","securities","0"
"1831","securities","0"
"1832","securities","0"
"1833","securities","1"
"1834","securities","0"
"1835","securities","0"
"1836","securities","0"
"1837","securities","0"
"1838","securities","0"
"1839","securities","0"
"1840","securities",NA
"1841","securities","0"
"1842","securities","0"
"1843","securities","0"
"1844","securities","0"
"1845","securities","0"
"1846","securities","0"
